scr_selcode,sub_id3,sub_name,scr_credit,scj_scr_mso,scr_examid,scr_examfn,scr_exambf,cls_name,scr_precnt,scr_acptcnt,scr_remarks,unt_ls,cls_id,sub_id,scr_dup,scr_ldl,scr_english
1078,MCAE5912,學年專業實習(六),3.0,選修,否,否,否,機電四丙,60.0,1.0,限機電系大學部學生加選，請至機電系辦理選課。,4001,CE04143,67924,001,課堂教學,N
1079,MCAE5910,學年專業實習(四),3.0,選修,否,否,否,機電四丙,60.0,1.0,限機電系大學部學生加選，請至機電系辦理選課。,4001,CE04143,67928,001,課堂教學,N
1080,MCAE5911,學年專業實習(五),3.0,選修,否,否,否,機電四丙,60.0,1.0,限機電系大學部學生加選，請至機電系辦理選課。,4001,CE04143,67929,001,課堂教學,N
1081,MCAE6992,專題討論(二),1.0,必修,否,否,否,機械碩一,10.0,26.0, ,4001,CE04310,43140,001,課堂教學,N
1082,MCAE6009,先進製程與系統分析,3.0,選修,否,否,否,機械碩一,10.0,17.0,,4001,CE04310,15018,001,課堂教學,N
1084,MCAE6010,智慧製造應用與實作,3.0,選修,否,否,否,機械碩一,10.0,12.0,,4001,CE04310,48867,001,課堂教學,N
1085,MCAE6007,微機電系統導論與製程,3.0,選修,否,否,否,機械碩一,10.0,19.0,,4001,CE04310,60645,001,課堂教學,N
1086,MCAE6013,智慧型系統,3.0,選修,否,否,否,機械碩一,10.0,19.0,,4001,CE04310,67874,001,課堂教學,N
1087,MCAE6011,機器學習方法與工業應用,3.0,選修,否,否,否,機械碩一,10.0,13.0,,4001,CE04310,69474,001,課堂教學,N
3526,MCAE6014,加熱系統之設計原理及產業應用,3.0,選修,否,否,否,機械碩一,10.0,14.0,此門課為學碩合班上課，請至機電系辦理選課。,4001,CE04310,08683,001,課堂教學,N
3626,MCAE6004,前瞻材料與積層製造技術,3.0,選修,否,否,否,機械碩一,10.0,18.0,,4001,CE04310,25455,001,課堂教學,N
3627,MCAE6008,先進自動化系統應用與實務,3.0,選修,否,否,否,機械碩一,10.0,11.0,,4001,CE04310,15019,001,課堂教學,N
1088,COE605,碩士論文,0.0,必修,否,否,否,機械碩二,0.0,24.0, ,4001,CE04320,61530,001,課堂教學,N
1090,GEID0010,班級活動,0.0,必修,否,否,否,纖複一,60.0,46.0, ,4002,CE05110,00001,001,課堂教學,N
1091,ATHL1004,體育(二),1.0,必修,否,否,否,纖複一,60.0,58.0,課程內容：基礎重訓，上課地點：體育館4F健身房,4002,CE05110,00162,001,課堂教學,N
1092,ENGS2014,有機化學(一),3.0,必修,否,否,否,纖複一,70.0,62.0,,4002,CE05110,16802,001,課堂教學,N
1093,FCME1008,研發專論暨工程倫理,1.0,必修,否,否,否,纖複一,68.0,58.0,,4002,CE05110,26216,001,課堂教學,N
1094,FCME1004,計算機程式－VB,2.0,必修,否,否,否,纖複一,60.0,63.0,,4002,CE05110,26390,001,課堂教學,N
1095,ENGS1013,普通化學(二),2.0,必修,否,否,否,纖複一,68.0,50.0,,4002,CE05110,48402,001,課堂教學,N
1096,ENGS1017,普通化學實驗(二),1.0,必修,否,否,否,纖複一,60.0,48.0, ,4002,CE05110,48452,001,課堂教學,N
1097,PHYS1016,普通物理實驗,1.0,必修,否,是,否,纖複一,65.0,51.0,,4002,CE05110,48520,001,課堂教學,N
1098,MATH1006P,微積分(二)實習,0.0,必修,否,否,否,纖複一,60.0,47.0,,4002,CE05110,60512,001,課堂教學,N
1099,MATH1004,微積分(二),2.0,必修,是,是,否,纖複一,60.0,47.0,,4002,CE05110,60521,001,課堂教學,N
1100,FCME1047,纖維材料學,2.0,必修,否,否,否,纖複一,70.0,52.0, ,4002,CE05110,77151,001,課堂教學,N
3486,MILT1035,國防科技,1.0,必修,否,否,否,纖複一,60.0,168.0, ,4002,CE05110,41661,005,課堂教學,N
1101,GEID0010,班級活動,0.0,必修,否,否,否,纖複二甲,45.0,35.0, ,4002,CE05121,00001,001,課堂教學,N
1102,COE218,工程數學(二),2.0,必修,否,否,否,纖複二甲,60.0,48.0, ,4002,CE05121,02280,001,課堂教學,N
1103,FCME239,人造纖維工程(一),2.0,必修,否,否,否,纖複二甲,45.0,38.0, ,4002,CE05121,09061,001,課堂教學,N
1104,FCME351,高分子物理,3.0,必修,否,否,否,纖複二甲,45.0,35.0, ,4002,CE05121,31211,001,課堂教學,N
1105,FCME266,數位設計圖學及其應用(二),1.0,必修,否,否,否,纖複二甲,60.0,37.0, ,4002,CE05121,62902,001,課堂教學,Y
1106,FCME388,複合材料學,3.0,必修,否,否,否,纖複二甲,60.0,43.0, ,4002,CE05121,65052,001,課堂教學,N
1107,FCME235,纖維化學(二),2.0,必修,否,否,否,纖複二甲,60.0,51.0, ,4002,CE05121,77009,001,課堂教學,N
1108,FCME498,纖維與高分子材料實習,1.0,必修,否,否,否,纖複二甲,60.0,34.0, ,4002,CE05121,77152,001,課堂教學,N
1117,FCME2067,紡紗工程實習(二),1.0,選修,否,否,否,纖複二甲,45.0,36.0,,4002,CE05121,33902,001,課堂教學,N
3534,FCME2068,印染和整理的當前技術,2.0,選修,否,否,否,纖複二甲,60.0,55.0,,4002,CE05121,12851,001,線上教學On-line,N
1109,GEID0010,班級活動,0.0,必修,否,否,否,纖複二乙,60.0,33.0, ,4002,CE05122,00001,001,課堂教學,N
1110,COE218,工程數學(二),2.0,必修,否,否,否,纖複二乙,70.0,36.0, ,4002,CE05122,02280,001,課堂教學,N
1111,FCME239,人造纖維工程(一),2.0,必修,否,否,否,纖複二乙,60.0,35.0, ,4002,CE05122,09061,001,課堂教學,N
1112,FCME351,高分子物理,3.0,必修,否,否,否,纖複二乙,60.0,32.0, ,4002,CE05122,31211,001,課堂教學,N
1113,FCME266,數位設計圖學及其應用(二),1.0,必修,否,否,否,纖複二乙,60.0,30.0, ,4002,CE05122,62902,001,課堂教學,Y
1114,FCME388,複合材料學,3.0,必修,否,否,否,纖複二乙,70.0,37.0, ,4002,CE05122,65052,001,課堂教學,N
1115,FCME235,纖維化學(二),2.0,必修,否,否,否,纖複二乙,70.0,35.0, ,4002,CE05122,77009,001,課堂教學,N
1116,FCME498,纖維與高分子材料實習,1.0,必修,否,否,否,纖複二乙,60.0,33.0, ,4002,CE05122,77152,001,課堂教學,N
1117,FCME2067,紡紗工程實習(二),1.0,選修,否,否,否,纖複二乙,45.0,36.0,,4002,CE05122,33902,001,課堂教學,N
3534,FCME2068,印染和整理的當前技術,2.0,選修,否,否,否,纖複二乙,60.0,55.0,,4002,CE05122,12851,001,線上教學On-line,N
3629,FCME216,機動學,3.0,選修,否,否,否,纖複二合,60.0,49.0,,4002,CE05129,69500,001,課堂教學,N
1118,ENGL1062,大三英文,2.0,必修,否,否,否,纖複三甲,60.0,35.0, ,4002,CE05131,04303,001,課堂教學,N
1119,COE202,材料力學(二),2.0,必修,否,否,否,纖複三甲,45.0,35.0, ,4002,CE05131,19470,001,課堂教學,N
1120,FCME351,高分子物理,3.0,必修,否,否,否,纖複三甲,60.0,41.0, ,4002,CE05131,31211,001,課堂教學,N
1121,FCME463,複合材料實習(一),1.0,必修,否,否,否,纖複三甲,45.0,35.0, ,4002,CE05131,64991,001,課堂教學,N
1122,FCME385,複合材料力學,2.0,必修,否,否,否,纖複三甲,70.0,37.0, ,4002,CE05131,65100,001,課堂教學,N
1123,FCME302,纖維物理(二),2.0,必修,否,否,否,纖複三甲,68.0,56.0, ,4002,CE05131,77007,001,課堂教學,N
1124,FCME383,纖維整理製程(一),2.0,必修,否,否,否,纖複三甲,45.0,37.0, ,4002,CE05131,77033,001,課堂教學,N
1132,FCME404,有機光電材料概論,3.0,選修,否,否,否,纖複三甲,60.0,11.0,,4002,CE05131,16639,001,課堂教學,N
1133,FCME246,高分子加工,2.0,選修,否,否,否,纖複三甲,60.0,22.0,,4002,CE05131,33341,001,課堂教學,N
1134,FCME358,紡織結構複合材料,2.0,選修,否,否,否,纖複三甲,60.0,44.0,,4002,CE05131,34660,001,課堂教學,N
1135,FCME360,專題設計與實作(二),1.0,選修,否,否,否,纖複三甲,100.0,70.0,"本課程僅限纖複系學士班三年級學生修習,並請至纖複系辦公室現場辦理加退選。",4002,CE05131,43057,001,課堂教學,N
3533,FCME3098,機械設計中的纖維增強複合材料結構力學,2.0,選修,否,否,否,纖複三甲,60.0,23.0, ,4002,CE05131,70301,001,線上教學On-line,N
1125,ENGL1062,大三英文,2.0,必修,否,否,否,纖複三乙,60.0,35.0, ,4002,CE05132,04303,001,課堂教學,N
1126,COE202,材料力學(二),2.0,必修,否,否,否,纖複三乙,60.0,39.0, ,4002,CE05132,19470,001,課堂教學,N
1127,FCME351,高分子物理,3.0,必修,否,否,否,纖複三乙,60.0,42.0, ,4002,CE05132,31211,001,課堂教學,N
1128,FCME463,複合材料實習(一),1.0,必修,否,否,否,纖複三乙,60.0,38.0, ,4002,CE05132,64991,001,課堂教學,N
1129,FCME385,複合材料力學,2.0,必修,否,否,否,纖複三乙,70.0,42.0, ,4002,CE05132,65100,001,課堂教學,N
1130,FCME302,纖維物理(二),2.0,必修,否,否,否,纖複三乙,60.0,42.0, ,4002,CE05132,77007,001,課堂教學,N
1131,FCME383,纖維整理製程(一),2.0,必修,否,否,否,纖複三乙,68.0,39.0, ,4002,CE05132,77033,001,課堂教學,N
1132,FCME404,有機光電材料概論,3.0,選修,否,否,否,纖複三乙,60.0,11.0,,4002,CE05132,16639,001,課堂教學,N
1133,FCME246,高分子加工,2.0,選修,否,否,否,纖複三乙,60.0,22.0,,4002,CE05132,33341,001,課堂教學,N
1134,FCME358,紡織結構複合材料,2.0,選修,否,否,否,纖複三乙,60.0,44.0,,4002,CE05132,34660,001,課堂教學,N
1135,FCME360,專題設計與實作(二),1.0,選修,否,否,否,纖複三乙,100.0,70.0,"本課程僅限纖複系學士班三年級學生修習,並請至纖複系辦公室現場辦理加退選。",4002,CE05132,43057,001,課堂教學,N
3533,FCME3098,機械設計中的纖維增強複合材料結構力學,2.0,選修,否,否,否,纖複三乙,60.0,23.0, ,4002,CE05132,70301,001,線上教學On-line,N
1136,FCME471,土木用補強材料,3.0,選修,否,否,否,纖複四甲,60.0,15.0,,4002,CE05141,04731,001,課堂教學,N
1137,FCME4952,學期專業實習(三),3.0,選修,否,否,否,纖複四甲,60.0,7.0,,4002,CE05141,28546,001,課堂教學,N
1138,FCME4951,學期專業實習(二),3.0,選修,否,否,否,纖複四甲,60.0,7.0,,4002,CE05141,28547,001,課堂教學,N
1139,FCME4950,學期專業實習(一),3.0,選修,否,否,否,纖複四甲,60.0,7.0,,4002,CE05141,28548,001,課堂教學,N
1140,FCME448,界面活性化學(二),2.0,選修,否,否,否,纖複四甲,70.0,14.0,,4002,CE05141,30592,001,課堂教學,N
1136,FCME471,土木用補強材料,3.0,選修,否,否,否,纖複四乙,60.0,15.0,,4002,CE05142,04731,001,課堂教學,N
1137,FCME4952,學期專業實習(三),3.0,選修,否,否,否,纖複四乙,60.0,7.0,,4002,CE05142,28546,001,課堂教學,N
1138,FCME4951,學期專業實習(二),3.0,選修,否,否,否,纖複四乙,60.0,7.0,,4002,CE05142,28547,001,課堂教學,N
1139,FCME4950,學期專業實習(一),3.0,選修,否,否,否,纖複四乙,60.0,7.0,,4002,CE05142,28548,001,課堂教學,N
1140,FCME448,界面活性化學(二),2.0,選修,否,否,否,纖複四乙,70.0,14.0,,4002,CE05142,30592,001,課堂教學,N
1141,FCME6912,書報討論(二),1.0,必修,否,否,否,纖複碩一,30.0,26.0, ,4002,CE05310,36970,001,課堂教學,N
1142,ENGS6932,專題討論(二),1.0,必修,否,否,否,纖複碩一,30.0,20.0, ,4002,CE05310,43140,001,課堂教學,N
1143,FCME6031,有機生醫材料,3.0,選修,否,否,否,纖複碩一,30.0,11.0,,4002,CE05310,16655,001,課堂教學,N
1144,FCME6002,色彩物理學,3.0,選修,否,否,否,纖複碩一,30.0,13.0,,4002,CE05310,17510,001,課堂教學,N
1146,FCME6034,高等染色化學,3.0,選修,否,否,否,纖複碩一,60.0,19.0,,4002,CE05310,32690,001,課堂教學,N
1147,FCME6019,高等織造工程學,3.0,選修,否,否,否,纖複碩一,30.0,8.0,,4002,CE05310,32730,001,課堂教學,N
1148,FCME6070,高等高性能纖維,3.0,選修,否,否,否,纖複碩一,30.0,10.0,,4002,CE05310,33891,001,課堂教學,N
1149,FCME6044,複合材料製程設計與分析,3.0,選修,否,否,否,纖複碩一,30.0,5.0,,4002,CE05310,65061,001,課堂教學,N
1150,COE605,碩士論文,0.0,必修,否,否,否,纖複碩二,0.0,20.0, ,4002,CE05320,61530,001,課堂教學,N
1151,FCME751,高等非織物工程學,3.0,選修,否,否,否,纖複碩二,30.0,7.0,,4002,CE05320,33381,001,課堂教學,N
1152,FCME8912,書報討論(二),1.0,必修,否,否,否,纖複博一,15.0,4.0, ,4002,CE05410,36970,001,課堂教學,N
1153,ENGS8932,專題討論(二),1.0,必修,否,否,否,纖複博一,15.0,4.0, ,4002,CE05410,43140,001,課堂教學,N
1155,FCME786,書報討論(四),1.0,必修,否,否,否,纖複博二,0.0,2.0,與纖複博一書報討論(二)合班上課,4002,CE05420,36940,001,課堂教學,N
1156,COE705,博士論文,0.0,必修,否,否,否,纖複博二,0.0,12.0, ,4002,CE05420,49380,001,課堂教學,N
1157,FCME717,功能性紡織品製程評估,3.0,選修,否,否,否,纖複博二,15.0,10.0,,4002,CE05420,11617,001,課堂教學,N
1158,COE704,專題討論(四),1.0,選修,否,否,否,纖複博二,15.0,4.0,與纖複博一專題討論(二)合班上課,4002,CE05420,43132,001,課堂教學,N
1159,GEID0010,班級活動,0.0,必修,否,否,否,工業一甲,60.0,52.0, ,4003,CE06111,00001,001,課堂教學,N
1160,ATHL1004,體育(二),1.0,必修,否,否,否,工業一甲,60.0,56.0,課程內容：羽球，上課地點：體育館3F球場,4003,CE06111,00162,001,課堂教學,N
1161,INEN1024,生產管理導論,3.0,必修,否,否,否,工業一甲,60.0,56.0, ,4003,CE06111,11993,001,課堂教學,N
1162,INEN2007,線性代數,3.0,必修,否,否,否,工業一甲,60.0,56.0, ,4003,CE06111,66250,001,課堂教學,N
1163,INEN2003,應用程式設計,3.0,必修,否,否,否,工業一甲,60.0,62.0, ,4003,CE06111,73340,001,課堂教學,N
1170,INEN1018,管理學,3.0,選修,否,否,否,工業一甲,60.0,56.0, ,4003,CE06111,63000,001,課堂教學,N
3497,MILT1035,國防科技,1.0,必修,否,否,否,工業一甲,60.0,117.0, ,4003,CE06111,41661,016,課堂教學,N
1164,GEID0010,班級活動,0.0,必修,否,否,否,工業一乙,60.0,48.0, ,4003,CE06112,00001,001,課堂教學,N
1165,ATHL1004,體育(二),1.0,必修,否,否,否,工業一乙,60.0,39.0,課程內容：籃球/游泳，上課地點：戶外籃球場/游泳池,4003,CE06112,00162,001,課堂教學,N
1166,INEN1024,生產管理導論,3.0,必修,否,否,否,工業一乙,60.0,50.0, ,4003,CE06112,11993,001,課堂教學,N
1167,INEN1023,電腦輔助繪圖與應用,3.0,必修,否,否,否,工業一乙,60.0,60.0, ,4003,CE06112,57491,001,課堂教學,N
1168,INEN2007,線性代數,3.0,必修,否,否,否,工業一乙,60.0,60.0, ,4003,CE06112,66250,001,課堂教學,N
1169,INEN2003,應用程式設計,3.0,必修,否,否,否,工業一乙,60.0,64.0, ,4003,CE06112,73340,001,課堂教學,N
1170,INEN1018,管理學,3.0,選修,否,否,否,工業一乙,60.0,56.0, ,4003,CE06112,63000,001,課堂教學,N
3497,MILT1035,國防科技,1.0,必修,否,否,否,工業一乙,60.0,117.0, ,4003,CE06112,41661,016,課堂教學,N
1171,GEID0010,班級活動,0.0,必修,否,否,否,工業二甲,60.0,53.0, ,4003,CE06121,00001,001,課堂教學,N
1172,INEN245,工程經濟(二),2.0,必修,否,否,否,工業二甲,60.0,55.0, ,4003,CE06121,00778,001,課堂教學,N
1173,INEN206,工程統計(二),3.0,必修,否,否,否,工業二甲,60.0,54.0, ,4003,CE06121,03052,001,課堂教學,N
1174,INEN346,作業研究(二),3.0,必修,否,否,否,工業二甲,60.0,53.0, ,4003,CE06121,19590,001,課堂教學,N
1175,INEN224,資料庫設計,3.0,必修,否,否,否,工業二甲,60.0,58.0, ,4003,CE06121,59470,001,課堂教學,N
1181,INEN241,創意研發專論,3.0,選修,否,否,否,工業二甲,60.0,29.0,,4003,CE06121,50192,001,課堂教學,N
1182,INEN341,製造技術專題,3.0,選修,否,否,否,工業二甲,60.0,67.0, ,4003,CE06121,64091,001,課堂教學,N
1176,GEID0010,班級活動,0.0,必修,否,否,否,工業二乙,60.0,54.0, ,4003,CE06122,00001,001,課堂教學,N
1177,INEN245,工程經濟(二),2.0,必修,否,否,否,工業二乙,60.0,54.0, ,4003,CE06122,00778,001,課堂教學,N
1178,INEN206,工程統計(二),3.0,必修,否,否,否,工業二乙,60.0,57.0, ,4003,CE06122,03052,001,課堂教學,N
1179,INEN346,作業研究(二),3.0,必修,否,否,否,工業二乙,60.0,54.0, ,4003,CE06122,19590,001,課堂教學,N
1180,INEN224,資料庫設計,3.0,必修,否,否,否,工業二乙,60.0,57.0, ,4003,CE06122,59470,001,課堂教學,N
1181,INEN241,創意研發專論,3.0,選修,否,否,否,工業二乙,60.0,29.0,,4003,CE06122,50192,001,課堂教學,N
1182,INEN341,製造技術專題,3.0,選修,否,否,否,工業二乙,60.0,67.0, ,4003,CE06122,64091,001,課堂教學,N
1183,INEN305L,人因工程實驗,0.0,必修,否,否,否,工業三甲,60.0,55.0, ,4003,CE06131,00590,001,課堂教學,N
1184,INEN305,人因工程,3.0,必修,否,否,否,工業三甲,60.0,55.0, ,4003,CE06131,00670,001,課堂教學,N
1185,INEN346,作業研究(二),3.0,必修,否,否,否,工業三甲,60.0,61.0, ,4003,CE06131,19590,001,課堂教學,N
1186,INEN342,專案管理導論,3.0,必修,否,否,否,工業三甲,60.0,53.0,不開放外系選課,4003,CE06131,43011,001,課堂教學,N
1187,INEN333,模擬學,3.0,必修,否,否,否,工業三甲,60.0,53.0, ,4003,CE06131,66990,001,課堂教學,N
1192,INEN425,生產排程,3.0,選修,否,否,否,工業三甲,60.0,37.0, ,4003,CE06131,12210,001,課堂教學,N
1193,INEN427,品質工程,3.0,選修,否,否,否,工業三甲,60.0,33.0, ,4003,CE06131,31010,001,課堂教學,N
1188,INEN346,作業研究(二),3.0,必修,否,否,否,工業三乙,60.0,57.0, ,4003,CE06132,19590,001,課堂教學,N
1189,INEN302,品質管制,3.0,必修,否,否,否,工業三乙,60.0,60.0, ,4003,CE06132,31030,001,課堂教學,N
1190,INEN342,專案管理導論,3.0,必修,否,否,否,工業三乙,60.0,53.0,工學館教室(不開放外系選課),4003,CE06132,43011,001,混成式學習,N
1191,INEN333,模擬學,3.0,必修,否,否,否,工業三乙,60.0,54.0, ,4003,CE06132,66990,001,課堂教學,N
1192,INEN425,生產排程,3.0,選修,否,否,否,工業三乙,60.0,37.0, ,4003,CE06132,12210,001,課堂教學,N
1193,INEN427,品質工程,3.0,選修,否,否,否,工業三乙,60.0,33.0, ,4003,CE06132,31010,001,課堂教學,N
1194,INEN335,全球運籌管理,3.0,選修,否,否,否,工業四甲,40.0,35.0,工學館教室,4003,CE06141,13783,001,課堂教學,N
1195,INEN4068,系統資料分析與建模,3.0,選修,否,否,否,工業四甲,60.0,41.0,,4003,CE06141,18358,001,課堂教學,N
1196,INEN4074,學期專業實習(三),3.0,選修,否,否,否,工業四甲,60.0,16.0,需參加本系專業實習導論課程，不開放外系,4003,CE06141,28546,001,課堂教學,N
1197,INEN4073,學期專業實習(二),3.0,選修,否,否,否,工業四甲,60.0,16.0,需參加本系專業實習導論課程，不開放外系,4003,CE06141,28547,001,課堂教學,N
1198,INEN4072,學期專業實習(一),3.0,選修,否,否,否,工業四甲,60.0,16.0,需參加本系專業實習導論課程，不開放外系,4003,CE06141,28548,001,課堂教學,N
1199,INEN329,產品發展管理,3.0,選修,否,否,否,工業四甲,60.0,19.0,,4003,CE06141,41211,001,課堂教學,N
1194,INEN335,全球運籌管理,3.0,選修,否,否,否,工業四乙,40.0,35.0,工學館教室,4003,CE06142,13783,001,課堂教學,N
1195,INEN4068,系統資料分析與建模,3.0,選修,否,否,否,工業四乙,60.0,41.0,,4003,CE06142,18358,001,課堂教學,N
1196,INEN4074,學期專業實習(三),3.0,選修,否,否,否,工業四乙,60.0,16.0,需參加本系專業實習導論課程，不開放外系,4003,CE06142,28546,001,課堂教學,N
1197,INEN4073,學期專業實習(二),3.0,選修,否,否,否,工業四乙,60.0,16.0,需參加本系專業實習導論課程，不開放外系,4003,CE06142,28547,001,課堂教學,N
